path,size_bytes,file_count
./.venv/lib/python3.13/site-packages/torch/ao/quantization/__pycache__,315392,13
./.venv/lib/python3.13/site-packages/torch/_refs/linalg/__pycache__,24576,1
./.venv/lib/python3.13/site-packages/torch/_refs/nn/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/_refs/special/__pycache__,12288,1
./.venv/lib/python3.13/site-packages/torch/backends/python_native/__pycache__,20480,1
./.venv/lib/python3.13/site-packages/torch/backends/cpu/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/cuda/__pycache__,28672,1
./.venv/lib/python3.13/site-packages/torch/backends/quantized/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/miopen/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/mkl/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/kleidiai/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/cusparselt/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/mkldnn/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/torch/backends/openmp/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/cudnn/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/torch/nn/utils/__pycache__,200704,13
./.venv/lib/python3.13/site-packages/torch/nn/quantizable/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/modules/__pycache__,937984,26
./.venv/lib/python3.13/site-packages/torch/onnx/_internal/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/torch/onnx/ops/__pycache__,69632,4
./.venv/lib/python3.13/site-packages/torch/_vendor/packaging/__pycache__,28672,3
./.venv/lib/python3.13/site-packages/torch/cpu/amp/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/torch/distributed/nn/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/torch/distributed/autograd/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/distributed/algorithms/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/torch/masked/maskedtensor/__pycache__,61440,7
./.venv/lib/python3.13/site-packages/torch/_inductor/analysis/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/torch/_inductor/runtime/__pycache__,53248,4
./.venv/lib/python3.13/site-packages/torch/utils/_sympy/__pycache__,225280,9
./.venv/lib/python3.13/site-packages/torch/utils/serialization/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/sklearn/metrics/cluster/__pycache__,77824,4
./.venv/lib/python3.13/site-packages/sklearn/metrics/_plot/__pycache__,102400,6
./.venv/lib/python3.13/site-packages/sklearn/metrics/_pairwise_distances_reduction/__pycache__,32768,2
./.venv/lib/python3.13/site-packages/torch/utils/backcompat/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/utils/_debug_mode/__pycache__,90112,4
./.venv/lib/python3.13/site-packages/torch/utils/data/__pycache__,126976,7
./.venv/lib/python3.13/site-packages/torch/testing/_internal/__pycache__,28672,3
./.venv/lib/python3.13/site-packages/torch/_dynamo/backends/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/torch/_dynamo/variables/__pycache__,1949696,26
./.venv/lib/python3.13/site-packages/torch/_dynamo/polyfills/__pycache__,106496,15
./.venv/lib/python3.13/site-packages/torch/ao/nn/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/transformers/models/albert/__pycache__,69632,4
./.venv/lib/python3.13/site-packages/torch/nested/_internal/__pycache__,40960,3
./.venv/lib/python3.13/site-packages/torch/signal/windows/__pycache__,32768,2
./.venv/lib/python3.13/site-packages/torch/package/analyze/__pycache__,16384,4
./.venv/lib/python3.13/site-packages/torch/_native/ops/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/transformers/models/auto/__pycache__,155648,4
./.venv/lib/python3.13/site-packages/sklearn/externals/_packaging/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/sklearn/linear_model/_glm/__pycache__,61440,3
./.venv/lib/python3.13/site-packages/sklearn/utils/_repr_html/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/joblib/externals/cloudpickle/__pycache__,61440,2
./.venv/lib/python3.13/site-packages/joblib/externals/loky/__pycache__,86016,6
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_compat/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_extra/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/sklearn/externals/_numpydoc/__pycache__,36864,1
./.venv/lib/python3.13/site-packages/transformers/generation/continuous_batching/__pycache__,221184,8
./.venv/lib/python3.13/site-packages/scipy/spatial/transform/__pycache__,286720,8
./.venv/lib/python3.13/site-packages/scipy/stats/_levy_stable/__pycache__,53248,1
./.venv/lib/python3.13/site-packages/scipy/stats/_rcont/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_extra/__pycache__,57344,3
./.venv/lib/python3.13/site-packages/apscheduler/triggers/cron/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/scipy/fft/_pocketfft/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/__pycache__,249856,14
./.venv/lib/python3.13/site-packages/scipy/sparse/csgraph/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/scipy/optimize/_trlib/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/scipy/optimize/_shgo_lib/__pycache__,77824,3
./.venv/lib/python3.13/site-packages/scipy/optimize/_highspy/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/scipy/optimize/_lsq/__pycache__,147456,8
./.venv/lib/python3.13/site-packages/scipy/optimize/_trustregion_constr/__pycache__,122880,8
./.venv/lib/python3.13/site-packages/scipy/integrate/_rules/__pycache__,49152,5
./.venv/lib/python3.13/site-packages/scipy/integrate/_ivp/__pycache__,176128,9
./.venv/lib/python3.13/site-packages/scipy/_lib/_uarray/__pycache__,32768,2
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_compat/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/pydantic_settings/sources/providers/__pycache__,180224,13
./.venv/lib/python3.13/site-packages/pandas/core/_numba/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/pandas/core/window/__pycache__,233472,7
./.venv/lib/python3.13/site-packages/pandas/core/arrays/__pycache__,892928,20
./.venv/lib/python3.13/site-packages/pandas/core/ops/__pycache__,77824,8
./.venv/lib/python3.13/site-packages/pandas/io/formats/__pycache__,159744,5
./.venv/lib/python3.13/site-packages/pandas/io/excel/__pycache__,176128,10
./.venv/lib/python3.13/site-packages/alembic/autogenerate/compare/__pycache__,86016,8
./.venv/lib/python3.13/site-packages/pandas/core/indexes/__pycache__,774144,14
./.venv/lib/python3.13/site-packages/pandas/util/version/__pycache__,20480,1
./.venv/lib/python3.13/site-packages/pandas/io/parsers/__pycache__,225280,6
./.venv/lib/python3.13/site-packages/pandas/compat/numpy/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/pandas/core/indexers/__pycache__,45056,3
./.venv/lib/python3.13/site-packages/pandas/core/reshape/__pycache__,274432,8
./.venv/lib/python3.13/site-packages/pandas/core/strings/__pycache__,188416,3
./.venv/lib/python3.13/site-packages/pandas/core/tools/__pycache__,77824,5
./.venv/lib/python3.13/site-packages/pandas/core/methods/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/pandas/core/util/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/pandas/core/array_algos/__pycache__,73728,9
./.venv/lib/python3.13/site-packages/pandas/core/interchange/__pycache__,57344,4
./.venv/lib/python3.13/site-packages/pandas/core/dtypes/__pycache__,331776,11
./.venv/lib/python3.13/site-packages/pandas/core/groupby/__pycache__,438272,9
./.venv/lib/python3.13/site-packages/pandas/core/internals/__pycache__,258048,7
./.venv/lib/python3.13/site-packages/pandas/core/computation/__pycache__,184320,13
./.venv/lib/python3.13/site-packages/openai/types/beta/__pycache__,143360,29
./.venv/lib/python3.13/site-packages/openai/types/vector_stores/__pycache__,40960,10
./.venv/lib/python3.13/site-packages/openai/types/evals/__pycache__,102400,13
./.venv/lib/python3.13/site-packages/openai/types/fine_tuning/__pycache__,86016,21
./.venv/lib/python3.13/site-packages/openai/resources/audio/__pycache__,77824,5
./.venv/lib/python3.13/site-packages/pandas/io/json/__pycache__,102400,4
./.venv/lib/python3.13/site-packages/pandas/io/sas/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/openai/types/chat/__pycache__,221184,51
./.venv/lib/python3.13/site-packages/openai/types/responses/__pycache__,1015808,220
./.venv/lib/python3.13/site-packages/openai/types/admin/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/openai/types/uploads/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/openai/types/shared/__pycache__,77824,19
./.venv/lib/python3.13/site-packages/openai/types/shared_params/__pycache__,61440,15
./.venv/lib/python3.13/site-packages/openai/types/audio/__pycache__,81920,20
./.venv/lib/python3.13/site-packages/openai/types/skills/__pycache__,24576,6
./.venv/lib/python3.13/site-packages/openai/types/containers/__pycache__,24576,6
./.venv/lib/python3.13/site-packages/openai/types/graders/__pycache__,61440,15
./.venv/lib/python3.13/site-packages/openai/resources/beta/__pycache__,45056,3
./.venv/lib/python3.13/site-packages/openai/resources/vector_stores/__pycache__,94208,4
./.venv/lib/python3.13/site-packages/openai/resources/evals/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/openai/resources/fine_tuning/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/openai/resources/chat/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/openai/resources/admin/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/openai/resources/uploads/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/pandas/_libs/window/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/_libs/tslibs/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/indexers/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/types/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/interchange/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/extensions/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/typing/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/executors/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/openai/resources/skills/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/openai/resources/containers/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/openai/lib/_parsing/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/openai/lib/streaming/__pycache__,57344,3
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc8628/clients/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc8628/endpoints/__pycache__,20480,3
./.venv/lib/python3.13/site-packages/cryptography/hazmat/decrepit/ciphers/__pycache__,16384,3
./.venv/lib/python3.13/site-packages/cryptography/hazmat/backends/openssl/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/cryptography/hazmat/primitives/serialization/__pycache__,77824,3
./.venv/lib/python3.13/site-packages/cryptography/hazmat/primitives/ciphers/__pycache__,28672,4
./.venv/lib/python3.13/site-packages/cryptography/hazmat/primitives/asymmetric/__pycache__,126976,14
./.venv/lib/python3.13/site-packages/cryptography/hazmat/bindings/openssl/__pycache__,20480,3
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc8628/grant_types/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc6749/clients/__pycache__,77824,7
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc6749/endpoints/__pycache__,77824,9
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc6749/grant_types/__pycache__,90112,7
./.venv/lib/python3.13/site-packages/oauthlib/openid/connect/core/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/oauthlib/oauth1/rfc5849/endpoints/__pycache__,61440,8
./.venv/lib/python3.13/site-packages/anthropic/types/beta/messages/__pycache__,49152,12
./.venv/lib/python3.13/site-packages/anthropic/types/beta/memory_stores/__pycache__,81920,20
./.venv/lib/python3.13/site-packages/anthropic/types/beta/agents/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/anthropic/types/beta/sessions/__pycache__,446464,104
./.venv/lib/python3.13/site-packages/anthropic/types/beta/vaults/__pycache__,114688,28
./.venv/lib/python3.13/site-packages/anthropic/types/beta/skills/__pycache__,28672,7
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/messages/__pycache__,131072,3
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/memory_stores/__pycache__,86016,4
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/agents/__pycache__,45056,3
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/sessions/__pycache__,81920,4
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/vaults/__pycache__,65536,3
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/skills/__pycache__,49152,3
./.venv/lib/python3.13/site-packages/sympy/plotting/backends/matplotlibbackend/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/sympy/plotting/backends/textbackend/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/hypothesis/internal/conjecture/shrinking/__pycache__,73728,9
./.venv/lib/python3.13/site-packages/torch/fx/passes/infra/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/torch/fx/passes/utils/__pycache__,28672,3
./.venv/lib/python3.13/site-packages/torch/nn/qat/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/qat/modules/__pycache__,16384,4
./.venv/lib/python3.13/site-packages/torch/nn/quantized/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/quantized/modules/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/qat/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/quantized/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/modules/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/torch/onnx/_internal/torchscript_exporter/__pycache__,557056,10
./.venv/lib/python3.13/site-packages/torch/onnx/_internal/exporter/__pycache__,126976,7
./.venv/lib/python3.13/site-packages/torch/distributed/nn/jit/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/torch/distributed/nn/api/__pycache__,40960,2
./.venv/lib/python3.13/site-packages/torch/_refs/nn/functional/__pycache__,49152,1
./.venv/lib/python3.13/site-packages/torch/nn/utils/_expanded_weights/__pycache__,86016,10
./.venv/lib/python3.13/site-packages/torch/nn/quantizable/modules/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/distributed/fsdp/_fully_shard/__pycache__,249856,9
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/sharded_tensor/__pycache__,110592,6
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/sharding_plan/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/sharding_spec/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/torch/distributed/tensor/parallel/__pycache__,94208,6
./.venv/lib/python3.13/site-packages/torch/distributed/tensor/_ops/__pycache__,389120,13
./.venv/lib/python3.13/site-packages/torch/distributed/algorithms/_comm_hooks/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/torch/distributed/algorithms/_checkpoint/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/torch/utils/data/_utils/__pycache__,57344,6
./.venv/lib/python3.13/site-packages/torch/utils/data/datapipes/__pycache__,77824,5
./.venv/lib/python3.13/site-packages/torch/testing/_internal/distributed/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/joblib/externals/loky/backend/__pycache__,81920,9
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_compat/numpy/__pycache__,36864,6
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_compat/common/__pycache__,90112,6
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_extra/_lib/__pycache__,69632,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/qat/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/__pycache__,36864,2
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantizable/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/sparse/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/_eigen/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/_isolve/__pycache__,135168,9
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/_dsolve/__pycache__,45056,3
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_extra/_lib/__pycache__,77824,4
./.venv/lib/python3.13/site-packages/openai/types/beta/realtime/__pycache__,315392,71
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_compat/numpy/__pycache__,36864,6
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_compat/common/__pycache__,90112,6
./.venv/lib/python3.13/site-packages/pandas/core/arrays/arrow/__pycache__,176128,3
./.venv/lib/python3.13/site-packages/pandas/core/arrays/sparse/__pycache__,98304,3
./.venv/lib/python3.13/site-packages/openai/types/beta/chatkit/__pycache__,94208,23
./.venv/lib/python3.13/site-packages/openai/types/beta/threads/__pycache__,184320,43
./.venv/lib/python3.13/site-packages/openai/types/evals/runs/__pycache__,16384,4
./.venv/lib/python3.13/site-packages/openai/types/fine_tuning/checkpoints/__pycache__,32768,8
./.venv/lib/python3.13/site-packages/openai/types/fine_tuning/jobs/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/openai/types/fine_tuning/alpha/__pycache__,20480,5
./.venv/lib/python3.13/site-packages/openai/resources/chat/completions/__pycache__,94208,3
./.venv/lib/python3.13/site-packages/openai/resources/fine_tuning/checkpoints/__pycache__,28672,3
./.venv/lib/python3.13/site-packages/openai/resources/fine_tuning/jobs/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/openai/resources/fine_tuning/alpha/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/__pycache__,188416,10
./.venv/lib/python3.13/site-packages/openai/resources/beta/realtime/__pycache__,77824,4
./.venv/lib/python3.13/site-packages/openai/resources/beta/chatkit/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/openai/resources/beta/threads/__pycache__,77824,3
./.venv/lib/python3.13/site-packages/openai/resources/evals/runs/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/openai/lib/streaming/chat/__pycache__,49152,4
./.venv/lib/python3.13/site-packages/openai/types/chat/completions/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/__pycache__,413696,71
./.venv/lib/python3.13/site-packages/openai/resources/skills/versions/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/openai/resources/containers/files/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/anthropic/types/beta/sessions/threads/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/sessions/threads/__pycache__,40960,3
./.venv/lib/python3.13/site-packages/oauthlib/openid/connect/core/endpoints/__pycache__,20480,3
./.venv/lib/python3.13/site-packages/oauthlib/openid/connect/core/grant_types/__pycache__,45056,7
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/qat/modules/__pycache__,16384,4
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/quantized/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/quantized/modules/__pycache__,16384,4
./.venv/lib/python3.13/site-packages/torch/distributed/nn/jit/templates/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/torch/utils/data/datapipes/map/__pycache__,32768,6
./.venv/lib/python3.13/site-packages/scipy/_lib/array_api_extra/_lib/_utils/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/qat/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/qat/modules/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/modules/__pycache__,167936,11
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/reference/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantizable/modules/__pycache__,61440,3
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/qat/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/quantized/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/projects/__pycache__,176128,11
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/groups/__pycache__,57344,4
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/users/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/openai/resources/beta/threads/runs/__pycache__,102400,3
./.venv/lib/python3.13/site-packages/torch/nn/qat/dynamic/modules/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/projects/__pycache__,184320,45
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/groups/__pycache__,53248,13
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/users/__pycache__,28672,7
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/sharded_tensor/_ops/__pycache__,45056,6
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/sharding_spec/chunk_sharding_spec_ops/__pycache__,53248,4
./.venv/lib/python3.13/site-packages/torch/utils/data/datapipes/dataframe/__pycache__,49152,5
./.venv/lib/python3.13/site-packages/torch/utils/data/datapipes/iter/__pycache__,118784,12
./.venv/lib/python3.13/site-packages/torch/utils/data/datapipes/utils/__pycache__,40960,3
./.venv/lib/python3.13/site-packages/openai/types/beta/threads/runs/__pycache__,86016,21
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/modules/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/torch/ao/nn/sparse/quantized/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/_eigen/arpack/__pycache__,73728,2
./.venv/lib/python3.13/site-packages/scipy/sparse/linalg/_eigen/lobpcg/__pycache__,45056,2
./.venv/lib/python3.13/site-packages/sklearn/externals/array_api_extra/_lib/_utils/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/qat/modules/__pycache__,57344,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/quantized/dynamic/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/quantized/modules/__pycache__,45056,5
./.venv/lib/python3.13/site-packages/torch/ao/nn/qat/dynamic/modules/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/dynamic/modules/__pycache__,90112,4
./.venv/lib/python3.13/site-packages/torch/ao/nn/quantized/reference/modules/__pycache__,86016,6
./.venv/lib/python3.13/site-packages/torch/nn/intrinsic/quantized/dynamic/modules/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/projects/groups/__pycache__,28672,7
./.venv/lib/python3.13/site-packages/openai/types/admin/organization/projects/users/__pycache__,28672,7
./.venv/lib/python3.13/site-packages/torch/ao/nn/intrinsic/quantized/dynamic/modules/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/projects/groups/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/openai/resources/admin/organization/projects/users/__pycache__,40960,3
./.venv/lib/python3.13/site-packages/torch/ao/nn/sparse/quantized/dynamic/__pycache__,16384,2
./.audit,344064,10
./.serena,40960,7
./.media,2315821056,88
./.logs,54296576,157
./BlackboxBrief/.logs,0,1
./SpliceReel/.logs,704512,2
./FrameDrift/.logs,565248,2
./ClutchWire/.logs,1040384,2
./CriticalRush/.logs,843776,5
./..bfg-report,102400,3
